Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
0.380952381,0,0.431232092,0,0.964285714,3,3,4,0,0.928571429,2,2,0,3,1,0.300315956,0.276410359,1,1,0.714285714,4,4,2,0.2,2,3,0.2,0.388888889,0.066666667,0.411764706
0.285714286,2,0.726361032,1,0.035714286,3,2,3,0,0.271428571,3,1,2,4,0,0.081885203,0.204256173,0,1,0.214285714,3,3,0,0.3,2,2,0.275,0.388888889,0.4,0.411764706
0.214285714,0,0.800859599,1,0.142857143,3,0,3,0,0.785714286,3,1,1,2,0,0.077356503,0.756635214,1,0,0.071428571,3,2,0,0.1,2,2,0.1,0.166666667,0.066666667,0.117647059
0.238095238,0,0.14469914,0,0.285714286,4,0,2,1,0.885714286,3,2,0,4,0,0.223486045,0.749086529,1,1,0.357142857,3,4,0,0.175,1,3,0.175,0.277777778,0,0.411764706
0.523809524,2,0.986389685,0,0.821428571,3,0,2,0,1,4,4,0,2,0,0.641653502,0.601365188,4,0,0.357142857,3,4,0,0.55,2,2,0.025,0,0,0
0.642857143,0,0.3252149,1,0.857142857,2,0,2,0,0.9,2,2,3,4,1,0.257872565,0.875085324,0,1,0.142857143,3,4,2,0.25,2,2,0.225,0.444444444,0.2,0.470588235
0.380952381,0,0.520773639,2,0.071428571,2,5,3,1,0.828571429,3,1,8,4,1,0.143654555,0.005982734,0,1,0.571428571,3,3,1,0.1,1,1,0.075,0.111111111,0,0.117647059
0.30952381,0,0.974928367,1,0.785714286,3,2,2,1,0.485714286,2,2,4,4,1,0.240810953,0.494438868,0,1,0.714285714,4,2,1,0.25,2,3,0.225,0,0.466666667,0.470588235
0.833333333,0,0.693409742,1,0.071428571,4,2,3,1,0.214285714,3,4,7,3,1,0.872827804,0.759767115,3,0,0.357142857,3,4,3,0.525,5,2,0.125,0.166666667,0.066666667,0.176470588
0.619047619,0,0.669770774,1,0,3,2,2,1,0.171428571,3,1,1,4,0,0.075144813,0.454848424,6,0,0.071428571,3,3,0,0.15,2,3,0.1,0.166666667,0.066666667,0.117647059
0.452380952,0,0.71991404,1,0.464285714,3,0,4,0,0.928571429,3,1,2,1,2,0.106635071,0.996587031,1,1,0.071428571,3,3,1,0.45,2,2,0.45,0.388888889,0.8,1
0.571428571,0,0.744985673,1,0.25,3,0,4,1,0.728571429,3,1,2,3,0,0.155818852,0.462959245,4,1,0.142857143,3,4,0,0.2,3,3,0,0,0,0
0.547619048,0,0.898280802,0,0.678571429,2,3,2,0,0.571428571,3,1,6,2,0,0.112216956,0.788355752,1,0,0.785714286,4,4,0,0.1,5,2,0.1,0.166666667,0,0.117647059
0.214285714,2,0.841690544,1,0.25,5,0,1,1,0.814285714,1,1,2,3,1,0.190205371,0.151575989,1,1,0.571428571,3,4,3,0.075,4,3,0.075,0.111111111,0.066666667,0.117647059
0.214285714,0,0.610315186,0,0.285714286,3,3,4,1,0.2,3,2,0,4,0,0.163033175,0.120658502,1,1,0.214285714,3,1,0,0.175,5,3,0.175,0.388888889,0,0.411764706
0.404761905,1,0.55730659,0,0.392857143,4,1,4,1,0.085714286,3,2,0,4,0,0.188098999,0.334069464,3,0,0.928571429,4,1,0,0.325,2,4,0.275,0.5,0.4,0.411764706
0.285714286,0,0.071633238,0,0.035714286,1,4,3,1,0.6,3,1,6,2,1,0.077251185,0.615940574,1,1,0.5,3,1,1,0.025,3,3,0.025,0,0,0
0.357142857,0,0.69269341,1,0,3,0,2,0,0.171428571,2,2,4,4,0,0.312796209,0.409435856,0,1,0.214285714,3,1,0,0.15,3,3,0.125,0,0.066666667,0.235294118
0.166666667,0,0.547994269,0,0.642857143,2,3,3,1,0.085714286,2,1,6,2,1,0.073933649,0.670708693,1,0,0.5,3,3,3,0.025,2,3,0.025,0,0,0
0.380952381,0,0.89469914,1,0,4,0,2,1,0.214285714,3,2,1,4,1,0.235650342,0.438225256,9,1,0.428571429,3,2,1,0.225,3,2,0.05,0.111111111,0.133333333,0.058823529
0.523809524,0,0.782234957,1,0.035714286,4,2,3,0,0.971428571,3,1,1,3,1,0.05223802,0.419795222,2,1,0.214285714,3,2,3,0.5,2,3,0.125,0.166666667,0,0.117647059
0.761904762,1,0.725644699,1,0,3,0,1,0,0.614285714,3,5,7,2,1,0.903791469,0.307608914,3,0,0.571428571,3,1,0,0.7,1,2,0.2,0.166666667,0,0.411764706
1,0,0.425501433,0,0.214285714,4,3,2,1,0.314285714,4,2,0,4,2,0.221748289,0.35330255,0,0,0.5,3,2,1,0.3,3,3,0.275,0.388888889,0.066666667,0.529411765
0.619047619,2,0.62965616,1,0.142857143,3,0,3,1,0.857142857,2,1,2,3,0,0.113375461,0.236057017,3,1,0.214285714,3,4,0,0.175,5,3,0.125,0.111111111,0,0.176470588
0.5,0,0.707020057,1,0.178571429,3,0,2,0,0.028571429,3,3,3,2,0,0.387941022,0.283316603,4,1,0.5,3,4,0,0.225,3,3,0.05,0,0.133333333,0.117647059
0.80952381,0,0.11747851,0,0.035714286,1,3,1,0,0.385714286,1,5,5,4,1,0.991890469,0.953704075,1,1,0.285714286,3,4,1,0.825,3,3,0.8,0.777777778,0.4,0.529411765
0.714285714,0,0.979226361,1,0.678571429,4,2,4,1,0.3,3,1,1,3,1,0.065824118,0.138486248,4,1,0.428571429,3,1,2,0.325,2,2,0,0,0,0
0.285714286,0,0.899713467,1,0.821428571,1,0,4,1,0.528571429,3,1,2,3,2,0.088678252,0.45135515,1,1,0.785714286,4,2,1,0.025,2,3,0.025,0,0,0
0.238095238,0,0.454154728,0,0.892857143,3,0,3,1,0.257142857,2,2,0,1,1,0.195629279,0.888897812,1,1,0,3,3,1,0.125,0,3,0.125,0.166666667,0,0.235294118
0.238095238,0,0.702722063,1,1,1,0,3,1,0.942857143,1,2,3,2,1,0.291732491,0.043324634,1,1,0.214285714,3,2,2,0.2,2,2,0.2,0.333333333,0.066666667,0.411764706
0.5,2,0.002148997,1,0.285714286,3,0,4,1,0.814285714,3,5,5,4,0,0.970089521,0.530335274,2,1,0.142857143,3,3,0,0.525,3,2,0.15,0,0.066666667,0.176470588
0.80952381,0,0.444842407,1,0.25,4,2,3,1,0.785714286,2,2,1,2,1,0.207056345,0.628508332,2,1,0.285714286,3,1,0,0.275,3,2,0.2,0.111111111,0.466666667,0.411764706
0.571428571,1,0.271489971,0,0.392857143,3,0,3,1,0.2,3,4,0,1,0,0.671353344,0.014173861,0,0,0.071428571,3,2,0,0.55,2,2,0.525,0.5,0.866666667,0.823529412
0.261904762,0,0.26217765,1,0.964285714,4,2,4,0,0.614285714,2,1,1,1,0,0.146182201,0.256775748,1,1,0.214285714,3,2,0,0.125,3,1,0.125,0.222222222,0,0.235294118
0.452380952,0,0.505014327,2,0.178571429,4,5,3,1,0.471428571,3,1,8,1,2,0.056029489,0.865448705,4,0,0.785714286,4,4,0,0.175,3,3,0.075,0.111111111,0,0.117647059
0.30952381,1,0.309455587,1,0.678571429,3,0,1,1,0.514285714,3,3,4,3,1,0.46419168,0.835735796,3,1,0.071428571,3,1,0,0.3,2,3,0.025,0,0,0
0.428571429,0,0.583810888,1,0.178571429,4,0,3,1,0.428571429,1,1,2,3,2,0.091205898,0.191567958,1,1,0.214285714,3,3,1,0.175,4,3,0.175,0.388888889,0.066666667,0.411764706
0.595238095,1,0.505014327,1,0.571428571,3,4,3,1,0.114285714,2,1,1,3,1,0.075197472,0.541778759,9,0,0.357142857,3,4,1,0.15,4,3,0.025,0,0,0
0.238095238,1,0.480659026,1,0.178571429,3,0,3,1,0.128571429,2,1,1,3,2,0.089204845,0.802810681,1,0,0.214285714,3,4,1,0.075,2,3,0.075,0.055555556,0,0.117647059
0.357142857,0,0.296561605,1,0.25,5,0,4,1,0.557142857,3,2,4,3,0,0.283254344,0.80124473,2,0,0.428571429,3,1,0,0.35,6,3,0,0,0,0
0.261904762,0,0.262893983,0,0.321428571,3,2,3,1,0.171428571,2,2,0,3,0,0.255924171,0.856012849,9,1,0,3,3,0,0.2,2,3,0.125,0.111111111,0.066666667,0.235294118
0.166666667,0,0.027936963,0,0.071428571,1,1,3,1,0.971428571,3,2,0,1,1,0.167719853,0.492632002,1,0,0.5,3,4,0,0.125,3,3,0.125,0.166666667,0,0.176470588
0.404761905,0,0.664040115,1,0.535714286,3,0,4,0,0.871428571,2,3,4,2,0,0.400052659,0.766954427,1,1,0.571428571,3,4,0,0.275,3,1,0.275,0.444444444,0.2,0.176470588
0.214285714,1,0.638968481,0,0.25,3,0,4,1,0.1,3,3,0,3,0,0.406371775,0.035374423,1,1,0.285714286,3,4,0,0.225,0,3,0.225,0.444444444,0.066666667,0.411764706
0.095238095,0,0.368911175,1,0.071428571,1,0,2,0,0.057142857,3,2,3,3,1,0.166508689,0.318329653,0,0,0.571428571,3,1,1,0.1,3,4,0.075,0.111111111,0,0.117647059
0.404761905,1,0.402578797,1,0,3,2,2,1,0.7,3,1,1,1,1,0.062401264,0.151535836,4,1,0.142857143,3,4,1,0.125,2,2,0.075,0.111111111,0.066666667,0.117647059
0.714285714,0,0.439111748,1,0,3,0,4,1,0.657142857,2,5,7,4,0,0.908688784,0.266572977,6,1,0.071428571,3,3,0,0.625,3,4,0.025,0,0,0
0.19047619,1,0.586676218,1,0,1,2,1,0,0.514285714,2,1,1,3,2,0.052553976,0.930375427,1,1,0.142857143,3,3,2,0.125,5,3,0.125,0.166666667,0.066666667,0.176470588
0.452380952,0,0.246418338,1,0,4,0,2,0,0.5,3,2,3,2,1,0.286361243,0.546356153,6,1,0.071428571,3,2,1,0.2,2,2,0.15,0.277777778,0.266666667,0.176470588
0.214285714,1,0.26504298,1,0,1,4,3,1,0.428571429,2,2,3,1,1,0.173196419,0.304557318,5,1,0.571428571,3,3,1,0.15,1,3,0.05,0.111111111,0.133333333,0
0.642857143,0,0.878939828,1,0.035714286,2,1,4,0,0.414285714,2,2,3,4,2,0.2507109,0.132262598,1,1,0.571428571,3,1,2,0.25,3,3,0.25,0.388888889,0.2,0.529411765
0.547619048,2,0.575931232,1,0.142857143,2,0,1,1,0.928571429,2,1,1,1,2,0.057819905,0.7307368,6,1,0.428571429,3,1,1,0.125,2,1,0.025,0,0,0
0.69047619,1,0.441977077,0,0.928571429,2,0,2,0,0.671428571,4,2,0,3,0,0.283728278,0.33105802,4,0,0.071428571,3,4,0,0.2,2,3,0.125,0.222222222,0.066666667,0.176470588
0.880952381,0,0.422636103,1,0.464285714,4,2,3,1,0.442857143,4,5,7,2,0,0.932754081,0.45151576,8,1,0,3,4,0,0.9,3,3,0.6,0.833333333,0.133333333,0.882352941
0.952380952,0,0.032234957,1,0.785714286,4,2,4,0,0.914285714,3,3,4,4,1,0.489889415,0.055049187,1,1,0.071428571,3,4,1,1,3,2,1,0.555555556,1,0.352941176
0.380952381,1,0.645415473,1,0.035714286,2,0,4,1,0.928571429,3,2,3,3,0,0.159241706,0.551696446,2,1,0,3,4,0,0.125,3,2,0.075,0.111111111,0,0.117647059
0.30952381,0,0.904727794,0,0.428571429,4,2,2,1,0.228571429,3,2,0,1,2,0.169773565,0.378156997,2,1,0.428571429,3,3,0,0.225,2,1,0.075,0.055555556,0.066666667,0.117647059
0.261904762,1,0.243553009,0,0.035714286,2,0,2,1,0.2,3,2,0,4,0,0.186677199,0.729411765,1,1,0.5,3,1,0,0.25,3,2,0.25,0.388888889,0,0.529411765
0.571428571,0,0.308022923,1,0.107142857,2,4,3,1,0.4,3,5,5,4,1,0.959610321,0.113993174,1,1,0,3,4,0,0.55,3,3,0.55,0.944444444,0.733333333,0.882352941
0.333333333,1,0.646848138,1,0.035714286,2,0,4,1,0.7,3,1,2,4,0,0.108425487,0.392290705,0,1,0.142857143,3,3,0,0.2,2,2,0.175,0.388888889,0.2,0.352941176
0.285714286,0,0.070916905,1,0.142857143,3,4,4,0,0.771428571,3,1,1,1,2,0.115587151,0.334109617,5,1,0.214285714,3,4,1,0.2,3,3,0.075,0.111111111,0.133333333,0.117647059
0.761904762,0,0.161891117,1,0,3,2,3,1,0.8,2,1,2,3,1,0.141179568,0.053443084,2,1,0.285714286,3,4,1,0.125,2,2,0.075,0.111111111,0,0.117647059
0.380952381,2,0.426217765,1,0.071428571,4,0,3,1,0.142857143,2,1,1,4,1,0.10373881,0.818470187,3,1,0.428571429,3,4,3,0.15,2,3,0,0,0,0
0.69047619,2,0.764326648,1,0.464285714,4,4,3,1,0.485714286,3,2,1,2,1,0.234755134,0.00124473,8,1,0.5,3,3,1,0.4,4,4,0.2,0.388888889,0.066666667,0.411764706
0.428571429,0,0.56017192,0,0,4,0,2,0,0.614285714,3,2,0,3,0,0.305739863,0.777072877,6,1,0.142857143,3,1,0,0.375,5,3,0.025,0,0,0
0.547619048,0,0.046561605,1,0.392857143,4,0,2,1,0.228571429,3,1,2,4,1,0.197840969,0.279341498,3,0,0,3,1,1,0.15,4,3,0.025,0,0,0
0.30952381,0,0.461318052,1,0.25,4,0,3,0,0.442857143,3,2,3,4,0,0.17983149,0.746356153,1,1,0.857142857,4,4,0,0.275,2,3,0.275,0.388888889,0.066666667,0.470588235
0.547619048,0,0.704154728,1,0.035714286,4,0,2,0,0.385714286,1,1,2,4,2,0.093154292,0.627624975,4,0,0.142857143,3,3,1,0.25,1,2,0.175,0.388888889,0.066666667,0
0.714285714,0,0.89756447,1,0.107142857,4,0,3,1,0.685714286,2,3,4,3,0,0.526066351,0.809114636,7,1,0.214285714,3,2,0,0.675,3,3,0.375,0.611111111,0.266666667,0.470588235
0.30952381,1,0.467048711,0,0.892857143,4,3,1,1,0.471428571,3,2,0,4,1,0.242654028,0.762136117,1,0,0,3,3,0,0.25,4,3,0.25,0.388888889,0,0.470588235
0.571428571,1,0.906876791,1,0.964285714,4,4,4,0,0.828571429,2,2,4,4,1,0.18504476,0.092029713,0,1,0,3,4,3,0.175,4,4,0.15,0.277777778,0,0.235294118
0.452380952,0,0.219197708,1,0.642857143,2,0,2,1,0.614285714,3,1,1,2,1,0.10600316,0.326560932,4,1,0.714285714,4,1,0,0.2,1,3,0.025,0,0,0
0.761904762,0,0.50286533,1,0.285714286,3,0,1,1,0.485714286,3,1,2,4,1,0.072195893,0.72559727,4,1,0.5,3,2,0,0.2,5,3,0.025,0,0,0
0.30952381,1,0.962034384,1,0,5,0,3,0,1,4,3,3,2,0,0.338967878,0.274523188,1,1,0,3,1,0,0.25,2,3,0.25,0.444444444,0.266666667,0.411764706
0.214285714,0,0.119627507,1,0.142857143,1,4,3,1,0.171428571,2,3,7,4,2,0.621327014,0.270949609,1,0,0.357142857,3,2,1,0.225,3,3,0.225,0.444444444,0,0.470588235
0.476190476,0,0.830229226,1,0.035714286,4,0,4,1,0.828571429,3,2,3,3,1,0.291943128,0.207388075,9,1,0.214285714,3,2,0,0.35,3,3,0.025,0,0,0
0.904761905,2,0.404727794,1,0,4,0,3,1,0.385714286,3,2,4,3,2,0.278936282,0.969363582,1,1,0.714285714,4,1,1,0.325,2,2,0.325,0.666666667,0.066666667,0.529411765
0.30952381,0,0.45773639,1,0.035714286,4,0,2,1,0.557142857,3,1,2,3,1,0.129963138,0.64280265,1,1,0.214285714,3,4,1,0.15,2,4,0.125,0.111111111,0,0.176470588
0.30952381,0,0.396131805,1,0.214285714,4,0,4,1,0.257142857,3,2,2,4,2,0.258346498,0.298494278,3,1,0.785714286,4,4,1,0.25,3,2,0.175,0.388888889,0.066666667,0.411764706
0.19047619,0,0.585959885,2,0.678571429,2,2,4,0,0.557142857,3,1,8,2,1,0.059978936,0.19253162,0,0,0,3,3,0,0.15,3,3,0.125,0.055555556,0.066666667,0.235294118
0.404761905,0,0.741404011,1,0.714285714,1,0,4,0,0.3,3,2,4,4,1,0.15824118,0.685645453,1,0,1,4,4,1,0.25,2,1,0.25,0.333333333,0,0.411764706
0.452380952,0,0.744269341,1,0.357142857,2,2,1,0,0.442857143,1,2,4,2,1,0.198420221,0.493394901,5,1,0.285714286,3,1,0,0.375,2,1,0.025,0,0,0
0.404761905,0,0.45487106,0,0.321428571,3,2,4,1,0.357142857,2,3,0,1,1,0.48957346,0.780405541,9,1,0.428571429,3,3,0,0.375,3,3,0.325,0.666666667,0.4,0
0.523809524,0,0.143266476,1,0.178571429,3,0,2,0,0.642857143,3,4,3,3,0,0.643917852,0.733587633,7,1,0.285714286,3,3,0,0.55,3,3,0.5,0.333333333,0.333333333,0.764705882
0.547619048,0,0.232808023,2,0.321428571,4,5,2,1,0.614285714,2,5,5,4,2,0.954818325,0.271712508,3,1,0.285714286,3,2,3,0.575,2,2,0.525,0.333333333,0.8,0.352941176
0.80952381,1,0.157593123,1,0.964285714,2,2,4,0,0.414285714,4,4,3,3,1,0.644444444,0.306645252,2,0,0,3,2,1,0.6,3,2,0.125,0.166666667,0,0.117647059
0.19047619,2,0.116762178,0,1,2,2,2,1,0.7,1,2,0,1,0,0.208530806,0.791768721,8,1,0.5,3,4,0,0.175,6,3,0.05,0.111111111,0.133333333,0.117647059
0.976190476,0,0.160458453,0,0.071428571,3,0,3,0,0.257142857,2,2,0,4,0,0.219167983,0.578036539,5,1,0.428571429,3,4,0,0.325,2,3,0.15,0.055555556,0,0.294117647
0.5,0,0.920487106,1,0.321428571,5,2,2,1,0.657142857,3,2,3,1,1,0.230015798,0.069905641,2,1,0.142857143,3,4,3,0.25,3,3,0.175,0.388888889,0.466666667,0.411764706
0.142857143,0,0.631805158,1,0.571428571,2,0,4,0,0.957142857,3,1,2,2,1,0.063243813,0.051314997,1,1,0.142857143,3,1,1,0.025,3,1,0.025,0,0,0
0.595238095,0,0.771489971,0,0.035714286,3,2,4,1,0.614285714,3,2,0,4,1,0.360084255,0.159606505,1,0,0.428571429,3,1,1,0.25,3,3,0.25,0.5,0.533333333,0.470588235
0.261904762,0,0.093123209,1,0.642857143,3,4,4,1,0.057142857,3,2,3,4,2,0.171300685,0.825175668,4,1,0.071428571,3,2,2,0.2,2,4,0.075,0.111111111,0.066666667,0.117647059
0.571428571,2,0.166905444,1,0.785714286,2,0,4,1,0.1,2,2,1,3,0,0.174986835,0.510620357,1,1,0.071428571,3,4,0,0.5,2,3,0.5,0.5,0.2,0.411764706
0.119047619,1,0.383954155,0,0.285714286,3,3,4,1,0.042857143,3,1,6,1,1,0.041126909,0.998273439,1,1,0.571428571,3,1,1,0.025,3,2,0.025,0,0.066666667,0
0.071428571,0,0.88252149,1,0.321428571,3,0,3,0,0.085714286,2,1,2,1,0,0.021432333,0.60887372,1,1,0.142857143,3,1,0,0.025,6,2,0.025,0,0.066666667,0
0.523809524,0,0.858166189,1,0.821428571,2,4,1,1,0.457142857,3,2,1,4,2,0.12164297,0.897530616,1,1,0.428571429,3,1,2,0.225,3,3,0.225,0.444444444,0.266666667,0.411764706
0.976190476,1,0.804441261,0,0,1,0,1,0,0.385714286,2,2,0,3,0,0.23507109,0.906404336,7,1,0,3,4,0,0.5,2,2,0.1,0.166666667,0.066666667,0.176470588
0.214285714,0,0.859598854,1,0.642857143,3,1,4,1,0.528571429,2,1,2,1,2,0.160979463,0.570006023,1,1,0,3,1,2,0.175,3,3,0.175,0.388888889,0,0.411764706
0,1,0.316618911,0,0.071428571,2,2,2,0,0.571428571,3,1,6,4,0,0.029489205,0.655531018,1,0,0.071428571,3,3,0,0,2,4,0,0,0,0
0.571428571,1,0.308022923,1,1,2,0,1,0,0.885714286,3,2,1,3,2,0.186782517,0.43517366,2,1,0,3,2,1,0.475,3,3,0.125,0.222222222,0,0.117647059
0.380952381,2,0.642550143,1,0.892857143,1,4,1,0,0.885714286,2,1,1,3,2,0.05371248,0.553985144,1,1,0.642857143,4,3,3,0.125,2,3,0.125,0.222222222,0,0
0.642857143,0,0.670487106,1,0.678571429,3,2,2,1,0.928571429,1,3,4,1,2,0.518272775,0.713471191,2,0,0.5,3,2,1,0.6,2,3,0.175,0.388888889,0,0.411764706
0.595238095,1,0.612464183,1,0.964285714,3,2,2,0,0.6,4,1,1,3,0,0.196419168,0.561975507,4,1,0.071428571,3,4,0,0.45,2,3,0.075,0.111111111,0.066666667,0.117647059
0.071428571,0,0.038681948,0,0.392857143,3,0,3,0,0.857142857,4,1,6,2,0,0.089889415,0.936679382,1,1,0.285714286,3,4,0,0.025,0,3,0.025,0,0,0
0.428571429,0,0.580945559,1,0.285714286,2,2,2,1,0.257142857,2,2,3,2,2,0.412743549,0.475406545,2,0,0,3,3,1,0.325,2,3,0.075,0.111111111,0,0.117647059
0.285714286,0,0.586676218,1,0,3,0,4,1,0.114285714,1,1,2,3,1,0.148709847,0.894639631,3,1,0.714285714,4,3,2,0.175,2,3,0.05,0.111111111,0,0.117647059
0.428571429,0,0.799426934,0,0.285714286,4,0,3,1,0.742857143,2,1,6,1,0,0.126276988,0.19642642,7,1,0.857142857,4,2,0,0.25,4,3,0.125,0.166666667,0,0.176470588
0.642857143,2,0.167621777,0,0.892857143,3,3,1,1,0.314285714,2,2,0,1,1,0.177777778,0.886087131,1,1,0.285714286,3,1,1,0.25,2,3,0.25,0.388888889,0.266666667,0.294117647
0.404761905,0,0.473495702,0,0.5,2,2,1,1,0.414285714,1,2,0,4,2,0.233333333,0.803212206,6,0,0.214285714,3,4,2,0.175,2,2,0.05,0.111111111,0.133333333,0.117647059
0.285714286,0,0.537965616,1,0.214285714,4,0,3,1,0.271428571,3,2,2,3,2,0.130700369,0.370006023,1,1,0.142857143,3,1,3,0.25,4,2,0.25,0.388888889,0.533333333,0.529411765
0.476190476,0,0.419770774,1,0.785714286,4,0,4,1,0.742857143,3,2,4,4,2,0.249394418,0.674764104,9,1,0.214285714,3,2,1,0.25,2,3,0.05,0.111111111,0.066666667,0.117647059
0.5,0,0.547994269,1,0.285714286,2,2,1,1,0.814285714,3,2,3,1,1,0.218114797,0.410399518,1,1,1,4,4,1,0.25,3,3,0.25,0,0.466666667,0.529411765
0.785714286,1,0.314469914,0,0.035714286,3,3,2,1,0.314285714,3,3,0,2,1,0.504844655,0.534069464,2,1,0,3,2,0,0.35,5,3,0.1,0.111111111,0.2,0.117647059
0.380952381,0,0.755730659,1,0.142857143,2,2,2,1,0.385714286,2,2,2,4,1,0.156766719,0.394218029,1,1,0.214285714,3,3,1,0.375,3,4,0.375,0.555555556,0.266666667,0.764705882
0.666666667,0,0.440544413,1,0.428571429,4,0,3,1,0.057142857,3,2,4,2,0,0.239757767,0.305280064,6,1,0.214285714,3,4,0,0.475,3,3,0.25,0.388888889,0,0.529411765
0.738095238,0,0.121060172,1,0.071428571,2,2,3,0,0.185714286,2,2,2,1,1,0.199052133,0.842240514,4,1,1,4,1,1,0.25,3,3,0.075,0.111111111,0.066666667,0.117647059
0.333333333,0,0.359598854,0,0.25,3,2,3,1,0.371428571,4,2,0,4,1,0.273828331,0.385424614,1,1,0.285714286,3,3,2,0.25,4,4,0.25,0.388888889,0,0.470588235
0.428571429,0,0.327363897,1,0.392857143,4,0,3,0,0.657142857,3,2,3,3,1,0.192417062,0.414655692,9,0,0.071428571,3,2,2,0.175,2,3,0.075,0.111111111,0.066666667,0.058823529
0.428571429,0,0.537249284,1,0.142857143,4,0,2,0,0.742857143,2,1,1,1,1,0.126908899,0.440795021,9,0,0.214285714,3,4,1,0.15,3,4,0.025,0.055555556,0,0
0.452380952,0,0.348853868,0,0.285714286,2,3,2,1,0.228571429,2,2,0,2,1,0.167456556,0.2692632,1,1,0.214285714,3,1,2,0.125,2,3,0.125,0.111111111,0,0.176470588
0.333333333,0,0.010744986,0,0.428571429,4,0,2,1,0.614285714,3,2,0,4,2,0.178725645,0.287331861,2,1,0,3,3,1,0.2,3,2,0.125,0.111111111,0,0.176470588
0.476190476,0,0.163323782,1,0.571428571,1,0,3,0,0.5,2,3,4,3,1,0.411479726,0.903995182,0,1,0.5,3,1,1,0.5,4,2,0.475,0.5,0.066666667,0.529411765
0.333333333,2,0.141833811,1,0,3,0,4,1,0.442857143,3,1,2,4,2,0.068720379,0.283236298,0,1,0.071428571,3,2,1,0.1,2,3,0.075,0,0,0.117647059
0.380952381,1,0.398280802,1,0.214285714,3,0,1,1,0.514285714,1,2,2,3,0,0.266719326,0.834892592,1,0,0.928571429,4,4,0,0.225,3,3,0.225,0.388888889,0,0.352941176
0.571428571,0,0.070916905,1,0,4,0,2,0,0.928571429,3,1,2,1,2,0.082517114,0.738646858,3,1,0.357142857,3,2,1,0.2,5,3,0.125,0.111111111,0.066666667,0.117647059
0.214285714,0,0.755730659,1,0.571428571,3,4,3,1,0.3,3,1,1,2,1,0.107898894,0.452519574,0,0,0.357142857,3,4,1,0.15,3,2,0.125,0.111111111,0.066666667,0.058823529
0.857142857,0,0.798710602,1,0.035714286,4,4,1,0,0.428571429,3,3,7,3,1,0.660347551,0.879622566,9,1,0.071428571,3,1,1,0.4,5,1,0.1,0.166666667,0,0.176470588
0.5,1,0.475644699,0,0.678571429,3,0,3,1,0.757142857,3,2,0,4,2,0.16419168,0.686368199,2,1,0.5,3,4,1,0.175,6,3,0.05,0.055555556,0.133333333,0.117647059
0.238095238,1,0.998567335,0,0,3,4,1,1,0.885714286,3,1,6,3,1,0.100052659,0.548203172,3,1,0.285714286,3,4,1,0.125,3,4,0.075,0.111111111,0.066666667,0.117647059
0.071428571,0,0.207020057,1,0.5,2,0,3,1,0.942857143,3,1,1,4,0,0.011743023,0.690102389,1,1,0.214285714,3,4,0,0,6,3,0,0,0,0
0.428571429,1,0.859598854,1,0.178571429,4,0,1,1,0.714285714,4,2,2,1,1,0.239757767,0.707367998,3,0,0.142857143,3,4,1,0.225,3,3,0.075,0.111111111,0,0.117647059
0.357142857,1,0.747851003,0,0.857142857,3,2,2,0,0.742857143,3,2,0,3,1,0.185887309,0.112868902,1,1,0.071428571,3,1,1,0.25,3,2,0.25,0.388888889,0,0.058823529
0.428571429,0,0.89469914,1,0.892857143,4,0,1,1,0.714285714,3,2,4,3,1,0.228436019,0.213812487,6,1,0.214285714,3,2,2,0.25,2,2,0.075,0.111111111,0,0.117647059
0.547619048,1,0.029369628,0,0.107142857,3,3,1,1,0.371428571,3,2,0,2,0,0.439494471,0.299698856,1,1,0.5,3,3,0,0.2,5,3,0.2,0.388888889,0.466666667,0.411764706
0.19047619,0,0.636819484,1,0.178571429,3,0,3,0,0.585714286,3,1,2,4,1,0.086887836,0.628990163,1,0,0.142857143,3,3,1,0.075,2,3,0.075,0.111111111,0,0.117647059
0.285714286,0,0.603868195,0,0.285714286,3,2,2,1,0.842857143,3,1,6,4,0,0.003791469,0.559124674,1,1,0.142857143,3,3,0,0.025,3,2,0.025,0,0,0
0.261904762,0,0.403295129,1,0.5,3,0,3,1,0.428571429,3,1,1,4,0,0.070089521,0.82629994,1,1,0.571428571,3,1,0,0.15,1,3,0.15,0.277777778,0.066666667,0.294117647
0.785714286,0,0.37965616,0,0.714285714,4,3,3,1,0.585714286,3,2,0,4,0,0.233385993,0.254125678,0,0,0.785714286,4,4,0,0.275,2,1,0.25,0.388888889,0.066666667,0
0.095238095,0,0.207020057,1,0.214285714,1,0,4,1,0.642857143,3,1,1,2,0,0.077040548,0.96358161,1,0,0.857142857,4,1,0,0.025,2,3,0.025,0,0,0
0.30952381,0,0.419770774,0,0.214285714,3,0,3,1,0.2,2,3,5,4,2,0.555450237,0.931419394,9,1,0.714285714,4,3,1,0.25,3,2,0.125,0.222222222,0,0.058823529
